id,image,label,label_cn,source_collage_id,source_image,source_split,subclass,prompt_group,cell_id,row,col,source_object_id,source_bbox_xyxy,status_pred,mark_state,severity,reason_code,original_single_crop
001036,images/loose/001036_loose_collage_00267_0_0_00267_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_001.jpg,loose,松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,0_0,0,0,joint_001,"[512, 1267, 729, 1429]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00267_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_001.jpg
001037,images/loose/001037_loose_collage_00267_0_1_00267_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_002.jpg,loose,松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,0_1,0,1,joint_002,"[574, 1572, 781, 1726]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00267_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_002.jpg
001038,images/normal/001038_normal_collage_00267_0_2_00267_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_003.jpg,normal,不松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,0_2,0,2,joint_003,"[1229, 852, 1376, 1030]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00267_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_003.jpg
001039,images/normal/001039_normal_collage_00267_1_0_00267_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_004.jpg,normal,不松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,1_0,1,0,joint_004,"[1472, 852, 1618, 1046]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00267_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_004.jpg
001040,images/normal/001040_normal_collage_00267_1_1_00267_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_005.jpg,normal,不松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,1_1,1,1,joint_005,"[1813, 853, 1958, 1077]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00267_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_005.jpg
001041,images/loose/001041_loose_collage_00267_1_2_00267_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_006.jpg,loose,松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,1_2,1,2,joint_006,"[2090, 852, 2225, 1063]",loose,broken,obvious,break,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00267_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_006.jpg
001042,images/normal/001042_normal_collage_00267_2_0_00267_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_007.jpg,normal,不松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,2_0,2,0,joint_007,"[2559, 864, 2706, 1043]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00267_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_007.jpg
001043,images/normal/001043_normal_collage_00267_2_1_00267_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_008.jpg,normal,不松动,collage_00267,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01.jpg,loose,face_or_edge_bolt,single_interface,2_1,2,1,joint_008,"[2810, 864, 2949, 1039]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00267_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v01_joint_008.jpg
001044,images/loose/001044_loose_collage_00268_0_0_00268_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_001.jpg,loose,松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,0_0,0,0,joint_001,"[512, 1267, 729, 1429]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00268_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_001.jpg
001045,images/loose/001045_loose_collage_00268_0_1_00268_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_002.jpg,loose,松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,0_1,0,1,joint_002,"[574, 1572, 781, 1726]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00268_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_002.jpg
001046,images/normal/001046_normal_collage_00268_0_2_00268_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_003.jpg,normal,不松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,0_2,0,2,joint_003,"[1229, 852, 1376, 1030]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00268_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_003.jpg
001047,images/normal/001047_normal_collage_00268_1_0_00268_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_004.jpg,normal,不松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,1_0,1,0,joint_004,"[1472, 852, 1618, 1046]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00268_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_004.jpg
001048,images/normal/001048_normal_collage_00268_1_1_00268_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_005.jpg,normal,不松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,1_1,1,1,joint_005,"[1813, 853, 1958, 1077]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00268_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_005.jpg
001049,images/loose/001049_loose_collage_00268_1_2_00268_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_006.jpg,loose,松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,1_2,1,2,joint_006,"[2090, 852, 2225, 1063]",loose,broken,obvious,break,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00268_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_006.jpg
001050,images/normal/001050_normal_collage_00268_2_0_00268_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_007.jpg,normal,不松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,2_0,2,0,joint_007,"[2559, 864, 2706, 1043]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00268_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_007.jpg
001051,images/normal/001051_normal_collage_00268_2_1_00268_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_008.jpg,normal,不松动,collage_00268,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03.jpg,loose,face_or_edge_bolt,single_interface,2_1,2,1,joint_008,"[2810, 864, 2949, 1039]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00268_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v1__v03_joint_008.jpg
001052,images/loose/001052_loose_collage_00269_0_0_00269_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_001.jpg,loose,松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,0_0,0,0,joint_001,"[512, 1267, 729, 1429]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00269_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_001.jpg
001053,images/loose/001053_loose_collage_00269_0_1_00269_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_002.jpg,loose,松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,0_1,0,1,joint_002,"[574, 1572, 781, 1726]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00269_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_002.jpg
001054,images/normal/001054_normal_collage_00269_0_2_00269_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_003.jpg,normal,不松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,0_2,0,2,joint_003,"[1229, 852, 1376, 1030]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00269_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_003.jpg
001055,images/normal/001055_normal_collage_00269_1_0_00269_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_004.jpg,normal,不松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,1_0,1,0,joint_004,"[1472, 852, 1618, 1046]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00269_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_004.jpg
001056,images/normal/001056_normal_collage_00269_1_1_00269_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_005.jpg,normal,不松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,1_1,1,1,joint_005,"[1813, 853, 1958, 1077]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00269_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_005.jpg
001057,images/loose/001057_loose_collage_00269_1_2_00269_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_006.jpg,loose,松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,1_2,1,2,joint_006,"[2090, 852, 2225, 1063]",loose,obvious_offset,obvious,obvious_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00269_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_006.jpg
001058,images/normal/001058_normal_collage_00269_2_0_00269_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_007.jpg,normal,不松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,2_0,2,0,joint_007,"[2559, 864, 2706, 1043]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00269_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_007.jpg
001059,images/normal/001059_normal_collage_00269_2_1_00269_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_008.jpg,normal,不松动,collage_00269,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01.jpg,loose,face_or_edge_bolt,single_interface,2_1,2,1,joint_008,"[2810, 864, 2949, 1039]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00269_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v2__v01_joint_008.jpg
001060,images/loose/001060_loose_collage_00270_0_0_00270_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_001.jpg,loose,松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,0_0,0,0,joint_001,"[512, 1267, 729, 1429]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00270_00_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_001.jpg
001061,images/loose/001061_loose_collage_00270_0_1_00270_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_002.jpg,loose,松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,0_1,0,1,joint_002,"[574, 1572, 781, 1726]",suspect,slight_offset,slight,ambiguous,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00270_01_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_002.jpg
001062,images/normal/001062_normal_collage_00270_0_2_00270_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_003.jpg,normal,不松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,0_2,0,2,joint_003,"[1229, 852, 1376, 1030]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00270_02_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_003.jpg
001063,images/normal/001063_normal_collage_00270_1_0_00270_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_004.jpg,normal,不松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,1_0,1,0,joint_004,"[1472, 852, 1618, 1046]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00270_03_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_004.jpg
001064,images/loose/001064_loose_collage_00270_1_1_00270_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_005.jpg,loose,松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,1_1,1,1,joint_005,"[1813, 853, 1958, 1077]",loose,obvious_offset,obvious,obvious_offset,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/loose/face_or_edge_bolt/00270_04_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_005.jpg
001065,images/normal/001065_normal_collage_00270_1_2_00270_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_006.jpg,normal,不松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,1_2,1,2,joint_006,"[2090, 852, 2225, 1063]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00270_05_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_006.jpg
001066,images/normal/001066_normal_collage_00270_2_0_00270_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_007.jpg,normal,不松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,2_0,2,0,joint_007,"[2559, 864, 2706, 1043]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00270_06_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_007.jpg
001067,images/normal/001067_normal_collage_00270_2_1_00270_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_008.jpg,normal,不松动,collage_00270,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_loose/face_or_edge_bolt/IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02.jpg,loose,face_or_edge_bolt,single_interface,2_1,2,1,joint_008,"[2810, 864, 2949, 1039]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/face_or_edge_bolt/00270_07_IMG_20260109_142156__loose__foeb__bbox_crop_reviewed_v4_multi_bbox__v02_joint_008.jpg
001068,images/normal/001068_normal_collage_00271_0_0_00271_00_IMG_20260109_142215_joint_001.jpg,normal,不松动,collage_00271,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142215.jpg,normal,,generic,0_0,0,0,joint_001,"[454, 1029, 905, 1316]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00271_00_IMG_20260109_142215_joint_001.jpg
001069,images/normal/001069_normal_collage_00271_0_1_00271_01_IMG_20260109_142215_joint_002.jpg,normal,不松动,collage_00271,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142215.jpg,normal,,generic,0_1,0,1,joint_002,"[1407, 1424, 1750, 1751]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00271_01_IMG_20260109_142215_joint_002.jpg
001070,images/normal/001070_normal_collage_00271_0_2_00271_02_IMG_20260109_142215_joint_003.jpg,normal,不松动,collage_00271,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142215.jpg,normal,,generic,0_2,0,2,joint_003,"[995, 2224, 1397, 2651]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00271_02_IMG_20260109_142215_joint_003.jpg
001071,images/normal/001071_normal_collage_00271_1_0_00271_03_IMG_20260109_142215_joint_004.jpg,normal,不松动,collage_00271,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142215.jpg,normal,,generic,1_0,1,0,joint_004,"[887, 2987, 1217, 3327]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00271_03_IMG_20260109_142215_joint_004.jpg
001072,images/normal/001072_normal_collage_00271_1_1_00271_04_IMG_20260109_142215_joint_005.jpg,normal,不松动,collage_00271,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_dimension_lines/sample_normal/sample_normal_easy/IMG_20260109_142215.jpg,normal,,generic,1_1,1,1,joint_005,"[1703, 2972, 2274, 3566]",normal,aligned,none,aligned,/Users/guangyu/Desktop/复现Adaptive COT项目/数据清洗备份/industrial_datas/bolt_marking_truth_collages/single_crops/normal/generic/00271_04_IMG_20260109_142215_joint_005.jpg
